Call_ID,Caller_ID,Receiver_ID,Duration_Seconds,Call_Type,Call_Date,Call_Time,City
1867,9411736757,9657777599,205,Local,03-01-2025,06:29:50,Delhi
1868,9388289782,9693321475,112,Local,17-01-2025,17:14:50,Hyderabad
1869,9027091285,9046541701,144,STD,04-01-2025,13:39:03,Delhi
1870,9834796531,9631610950,689,ISD,17-01-2025,05:10:49,Hyderabad
1871,9601008455,9893652113,926,Local,25-01-2025,23:34:06,Chennai
1872,9082614078,9735820010,350,Local,14-01-2025,22:46:16,Bangalore
1873,9063229306,9086377637,93,Local,09-01-2025,18:09:37,Hyderabad
1874,9404637539,9476682749,206,ISD,01-01-2025,14:29:48,Hyderabad
1875,9589965236,9385174247,852,STD,01-01-2025,18:51:28,Chennai
1876,9033941254,9497978857,785,ISD,25-01-2025,21:47:43,Chennai
1877,9786278750,9464893869,413,STD,16-01-2025,03:16:11,Mumbai
1878,9901906660,9485750413,315,Local,08-01-2025,01:07:23,Mumbai
1879,9817374429,9516782083,870,STD,13-01-2025,03:23:41,Mumbai
1880,9115739593,9682004504,389,ISD,09-01-2025,13:13:35,Bangalore
1881,9462058378,9548088685,272,STD,27-01-2025,01:20:45,Delhi
1882,9297945248,9493041255,358,Local,04-01-2025,15:24:05,Delhi
1883,9634398372,9039046994,349,ISD,01-01-2025,17:40:52,Mumbai
1884,9260443418,9384167647,723,Local,21-01-2025,00:26:06,Delhi
1885,9199160866,9622943381,912,Local,12-01-2025,03:05:17,Bangalore
1886,9712172680,9974079952,663,Local,31-01-2025,01:22:25,Bangalore
1887,9547492376,9821637296,688,STD,24-01-2025,10:22:16,Mumbai
1888,9959622044,9816819094,851,STD,26-01-2025,11:57:46,Mumbai
1889,9106359036,9952077351,117,ISD,24-01-2025,10:50:28,Bangalore
1890,9001954985,9195373967,955,Local,10-01-2025,04:26:54,Mumbai
1891,9179581522,9079751557,337,ISD,09-01-2025,08:52:50,Delhi
1892,9987155429,9340073452,900,STD,08-01-2025,02:58:15,Chennai
1893,9609696206,9905353118,618,STD,20-01-2025,00:27:13,Mumbai
1894,9201448323,9085717255,842,ISD,13-01-2025,04:21:00,Chennai
1895,9484529082,9233160991,854,STD,10-01-2025,08:38:45,Bangalore
1896,9948190344,9803625561,431,STD,14-01-2025,07:06:31,Delhi
1897,9126766267,9485734440,701,ISD,19-01-2025,10:13:53,Bangalore
1898,9602994326,9200785351,686,STD,04-01-2025,03:47:23,Delhi
1899,9002785243,9306911049,698,ISD,25-01-2025,21:57:35,Mumbai
1900,9078866534,9190407222,723,ISD,23-01-2025,20:10:45,Chennai
1901,9277497221,9488928606,123,STD,27-01-2025,23:20:34,Chennai
1902,9348794098,9942269346,535,ISD,23-01-2025,17:06:05,Chennai
1903,9744911164,9324447998,472,STD,12-01-2025,08:24:20,Mumbai
1904,9697695797,9119923291,891,ISD,27-01-2025,09:14:31,Chennai
1905,9298728864,9701429134,504,Local,04-01-2025,14:28:23,Delhi
1906,9247747346,9422311693,799,STD,27-01-2025,21:47:41,Hyderabad
1907,9988581071,9233347947,676,STD,02-01-2025,16:58:00,Chennai
1908,9412592859,9259167438,837,Local,24-01-2025,07:55:05,Chennai
1909,9238301445,9239696491,982,STD,27-01-2025,12:11:49,Mumbai
1910,9434291564,9424949945,421,Local,08-01-2025,13:36:13,Hyderabad
1911,9010228027,9555153738,413,STD,03-01-2025,15:31:07,Bangalore
1912,9799276167,9236428524,959,Local,20-01-2025,13:01:38,Delhi
1913,9109894289,9344355563,631,ISD,24-01-2025,01:18:16,Delhi
1914,9588659629,9429624087,78,ISD,01-01-2025,13:23:19,Mumbai
1915,9399387262,9418105874,695,Local,27-01-2025,06:30:25,Delhi
1916,9978451337,9361877288,226,Local,26-01-2025,06:01:56,Delhi
1917,9442793842,9467862335,820,Local,09-01-2025,06:00:51,Delhi
1918,9239932163,9844867276,487,Local,17-01-2025,00:34:39,Mumbai
1919,9602638047,9484416613,861,ISD,10-01-2025,09:48:13,Mumbai
1920,9433638581,9957531238,778,STD,30-01-2025,15:42:37,Mumbai
1921,9670830918,9628125455,908,ISD,16-01-2025,16:28:48,Delhi
1922,9915218812,9448986115,992,ISD,21-01-2025,08:39:55,Delhi
1923,9533477738,9916721868,286,Local,07-01-2025,13:55:43,Mumbai
1924,9417456877,9538391286,809,ISD,19-01-2025,13:49:27,Mumbai
1925,9725685695,9553685794,330,ISD,28-01-2025,23:00:30,Bangalore
1926,9446941053,9002445860,224,Local,12-01-2025,00:33:07,Hyderabad
1927,9047032726,9088648394,337,Local,21-01-2025,16:00:00,Chennai
1928,9453926087,9942502644,281,ISD,09-01-2025,04:56:59,Mumbai
1929,9405672782,9940020411,351,Local,11-01-2025,08:41:49,Bangalore
1930,9719242272,9962174780,396,Local,12-01-2025,08:53:14,Hyderabad
1931,9738077099,9295173800,984,STD,05-01-2025,14:10:59,Delhi
1932,9454084366,9231398138,851,ISD,24-01-2025,21:56:41,Bangalore
1933,9030154326,9627665450,125,Local,22-01-2025,18:18:26,Mumbai
1934,9176918138,9357173428,817,ISD,23-01-2025,08:04:06,Mumbai
1935,9504086297,9288475109,28,Local,09-01-2025,05:06:26,Bangalore
1936,9935092133,9374447395,496,Local,10-01-2025,04:36:33,Mumbai
1937,9839908491,9403985943,424,Local,19-01-2025,01:15:56,Mumbai
1938,9486942464,9597416574,657,STD,29-01-2025,15:25:34,Mumbai
1939,9087631452,9264514042,295,STD,20-01-2025,22:23:13,Mumbai
1940,9748456674,9061847843,703,STD,22-01-2025,22:53:08,Chennai
1941,9999397948,9937538235,637,STD,28-01-2025,11:06:00,Mumbai
1942,9908078323,9708064454,892,STD,04-01-2025,04:26:25,Bangalore
1943,9123391436,9229580436,144,ISD,31-01-2025,18:31:46,Hyderabad
1944,9358902910,9380068326,844,ISD,15-01-2025,17:30:44,Delhi
1945,9723451682,9222344551,511,ISD,26-01-2025,02:10:43,Chennai
1946,9528566512,9745736129,210,ISD,14-01-2025,09:30:46,Mumbai
1947,9052087527,9519240946,784,STD,01-01-2025,04:42:32,Hyderabad
1948,9139714011,9472359007,904,STD,26-01-2025,14:53:15,Chennai
1949,9046124819,9993216834,894,ISD,24-01-2025,12:19:12,Mumbai
1950,9001503422,9882402311,86,STD,27-01-2025,02:25:44,Hyderabad
1951,9934143072,9195332729,977,ISD,05-01-2025,02:20:40,Hyderabad
1952,9320063010,9517522558,145,Local,14-01-2025,23:48:57,Delhi
1953,9898645078,9593525693,538,ISD,29-01-2025,02:13:46,Bangalore
1954,9290198259,9780144580,527,ISD,07-01-2025,10:10:43,Mumbai
1955,9545314681,9380759730,872,ISD,26-01-2025,17:29:25,Delhi
1956,9106587036,9445210107,549,Local,12-01-2025,04:15:01,Hyderabad
1957,9395321470,9033736853,678,STD,23-01-2025,20:11:46,Hyderabad
1958,9260358663,9687763695,823,Local,11-01-2025,19:13:18,Bangalore
1959,9733191336,9659788159,955,Local,23-01-2025,08:28:13,Bangalore
1960,9847216147,9517937075,167,STD,06-01-2025,16:19:01,Chennai
1961,9570778624,9636899533,876,Local,20-01-2025,23:08:39,Bangalore
1962,9576559852,9629879464,857,STD,08-01-2025,07:07:53,Mumbai
1963,9023924558,9628065093,311,Local,27-01-2025,10:21:48,Bangalore
1964,9423394630,9748721077,912,Local,29-01-2025,02:39:52,Chennai
1965,9239861328,9411261464,738,Local,12-01-2025,14:53:03,Hyderabad
1966,9992206265,9189169845,235,Local,04-01-2025,15:30:03,Delhi
1967,9917286587,9518470098,618,ISD,05-01-2025,11:12:45,Bangalore
1968,9227292872,9498839466,703,STD,28-01-2025,18:06:35,Delhi
1969,9635501150,9598409754,449,Local,28-01-2025,18:33:34,Chennai
1970,9823678175,9282144758,775,STD,28-01-2025,00:30:32,Delhi
1971,9417884082,9165595921,136,ISD,08-01-2025,17:34:18,Delhi
1972,9456044977,9665108474,32,Local,09-01-2025,06:05:37,Mumbai
1973,9059168131,9627521768,472,Local,09-01-2025,08:46:05,Bangalore
1974,9917732617,9655257308,410,ISD,24-01-2025,20:35:53,Bangalore
1975,9017915856,9770837419,644,Local,17-01-2025,14:28:13,Bangalore
1976,9513643208,9496971491,950,STD,17-01-2025,08:53:38,Bangalore
1977,9210785057,9458194912,923,STD,23-01-2025,05:49:22,Delhi
1978,9974008272,9970357716,693,ISD,13-01-2025,07:17:55,Bangalore
1979,9414009237,9467891174,715,ISD,06-01-2025,17:14:32,Bangalore
1980,9425478137,9909915778,824,STD,01-01-2025,21:15:17,Bangalore
1981,9623160052,9484493973,214,ISD,10-01-2025,18:53:19,Delhi
1982,9928042989,9340015701,447,ISD,16-01-2025,23:32:16,Chennai
1983,9883295188,9232742867,370,ISD,12-01-2025,15:27:45,Delhi
1984,9350480976,9761865364,169,ISD,11-01-2025,15:08:46,Hyderabad
1985,9901360649,9588034634,498,ISD,26-01-2025,16:10:21,Hyderabad
1986,9227400728,9668918147,738,Local,16-01-2025,09:23:00,Chennai
1987,9443410916,9842337793,207,STD,11-01-2025,20:56:18,Chennai
1988,9724450952,9109006783,629,Local,20-01-2025,03:43:38,Bangalore
1989,9635645894,9674432401,718,STD,02-01-2025,17:15:43,Chennai
1990,9233834042,9573625496,766,Local,27-01-2025,17:05:56,Delhi
1991,9312736068,9126525419,296,STD,28-01-2025,16:40:20,Chennai
1992,9833818663,9855131181,117,ISD,01-01-2025,02:37:37,Chennai
1993,9032763608,9893000313,606,STD,09-01-2025,07:47:35,Hyderabad
1994,9716626909,9575185614,510,ISD,09-01-2025,07:43:45,Chennai
1995,9747591136,9775172209,993,Local,13-01-2025,22:57:25,Mumbai
1996,9762609303,9626120331,63,ISD,20-01-2025,05:42:04,Mumbai
1997,9540755460,9720308256,585,STD,13-01-2025,15:49:03,Hyderabad
1998,9554103409,9697381892,443,ISD,06-01-2025,20:49:44,Delhi
1999,9024768064,9169799319,928,STD,18-01-2025,05:13:39,Delhi
2000,9682089300,9412890387,748,STD,05-01-2025,12:16:15,Mumbai
2001,9440710283,9999873185,39,Local,06-01-2025,11:56:38,Mumbai
2002,9174301803,9259049894,419,ISD,02-01-2025,18:09:35,Hyderabad
2003,9954882808,9956778968,249,Local,07-01-2025,03:01:57,Mumbai
2004,9682103188,9903797128,285,STD,01-01-2025,16:45:25,Bangalore
2005,9453762915,9474915826,836,STD,01-01-2025,04:29:32,Mumbai
2006,9305044338,9000194914,51,STD,21-01-2025,21:13:33,Chennai
2007,9238956395,9124135728,22,ISD,03-01-2025,16:13:07,Bangalore
2008,9487254175,9598548810,114,STD,13-01-2025,20:01:42,Bangalore
2009,9634273380,9540993860,767,ISD,24-01-2025,17:41:07,Bangalore
2010,9084274912,9839149952,166,ISD,19-01-2025,01:45:38,Delhi
2011,9504589179,9103547472,853,ISD,21-01-2025,05:14:07,Mumbai
2012,9615487297,9634525370,778,Local,29-01-2025,23:51:26,Bangalore
2013,9504035891,9150779066,360,STD,18-01-2025,16:44:42,Bangalore
2014,9676426749,9916699967,691,ISD,05-01-2025,23:59:28,Delhi
2015,9903054509,9666639546,556,STD,25-01-2025,07:30:40,Delhi
2016,9047922007,9915417755,448,ISD,18-01-2025,09:00:09,Bangalore
2017,9445566280,9718004268,67,Local,07-01-2025,23:38:34,Bangalore
2018,9606235277,9097337214,658,Local,27-01-2025,18:44:30,Bangalore
2019,9219304233,9957639588,222,Local,17-01-2025,05:59:46,Hyderabad
2020,9410221177,9111496162,566,ISD,17-01-2025,05:05:18,Delhi
2021,9342839007,9254670249,440,Local,03-01-2025,08:31:30,Mumbai
2022,9940379124,9842720588,938,Local,26-01-2025,19:21:46,Hyderabad
2023,9357694062,9326836321,855,ISD,13-01-2025,16:03:21,Chennai
2024,9947116762,9456226842,339,ISD,29-01-2025,14:51:44,Chennai
2025,9971155183,9323073724,458,Local,29-01-2025,14:18:09,Bangalore
2026,9676800539,9111316718,868,Local,15-01-2025,05:00:16,Chennai
2027,9540502908,9606315067,471,STD,03-01-2025,08:16:48,Delhi
2028,9431155535,9300567534,363,ISD,06-01-2025,09:21:10,Hyderabad
2029,9708683633,9207541837,712,ISD,31-01-2025,19:28:57,Chennai
2030,9413276350,9729557392,150,STD,18-01-2025,01:22:29,Bangalore
2031,9823613356,9442584227,681,Local,23-01-2025,21:26:43,Bangalore
2032,9206600890,9856177729,1000,ISD,24-01-2025,05:35:53,Chennai
2033,9450850960,9746129100,621,STD,17-01-2025,19:45:45,Delhi
2034,9658628791,9921351027,466,ISD,24-01-2025,18:55:52,Mumbai
2035,9065865783,9949659716,853,ISD,08-01-2025,02:13:39,Hyderabad
2036,9910345442,9377694963,981,Local,15-01-2025,02:46:31,Delhi
2037,9587930207,9027998597,224,STD,31-01-2025,20:59:58,Delhi
2038,9640821669,9448369384,761,Local,17-01-2025,12:15:17,Bangalore
2039,9335400271,9582400987,878,ISD,25-01-2025,02:46:16,Mumbai
2040,9731020470,9969188487,842,ISD,02-01-2025,12:28:36,Chennai
2041,9148134915,9164362233,564,Local,12-01-2025,19:21:59,Hyderabad
2042,9531724843,9488332477,193,ISD,27-01-2025,10:40:13,Hyderabad
2043,9390822304,9052227160,909,Local,15-01-2025,21:52:42,Hyderabad
2044,9680604463,9033083902,221,ISD,29-01-2025,01:42:57,Delhi
2045,9032899257,9811165165,485,ISD,29-01-2025,06:24:21,Mumbai
2046,9277213381,9970519899,340,STD,09-01-2025,15:30:27,Delhi
2047,9428637780,9538229391,593,ISD,25-01-2025,09:11:00,Hyderabad
2048,9213365988,9520582542,961,STD,08-01-2025,03:43:54,Chennai
2049,9651400953,9822260485,23,STD,01-01-2025,00:15:56,Chennai
2050,9892020856,9853876707,772,STD,13-01-2025,22:04:12,Bangalore
2051,9795137466,9830345471,562,STD,07-01-2025,17:42:49,Delhi
2052,9044406658,9394537753,242,ISD,28-01-2025,01:46:31,Chennai
2053,9522676104,9392735374,82,Local,15-01-2025,05:32:10,Hyderabad
2054,9582623411,9523116148,401,ISD,10-01-2025,16:19:41,Mumbai
2055,9108063284,9874306017,861,STD,15-01-2025,20:36:20,Chennai
2056,9235307593,9069158573,323,STD,02-01-2025,06:02:23,Delhi
2057,9823371194,9336964284,289,ISD,29-01-2025,11:46:27,Hyderabad
2058,9626540584,9461914137,971,Local,24-01-2025,14:02:20,Mumbai
2059,9519995509,9668974629,661,Local,19-01-2025,05:26:22,Hyderabad
2060,9371873765,9363322623,592,ISD,15-01-2025,05:55:39,Delhi
2061,9694751177,9181858610,829,Local,18-01-2025,01:57:00,Hyderabad
2062,9736478800,9366192392,494,STD,17-01-2025,05:45:34,Delhi
2063,9128608141,9743594619,667,ISD,07-01-2025,11:10:55,Hyderabad
2064,9414064634,9692926530,619,Local,27-01-2025,02:22:33,Delhi
2065,9486656875,9341926608,743,Local,29-01-2025,15:56:37,Bangalore
2066,9540474132,9520846435,527,Local,03-01-2025,01:29:00,Hyderabad
2067,9647474167,9927327276,983,Local,25-01-2025,20:46:35,Hyderabad
2068,9121880559,9970400506,443,ISD,23-01-2025,19:57:09,Mumbai
2069,9015948250,9358177155,738,STD,22-01-2025,11:31:49,Mumbai
2070,9981913080,9395563534,108,STD,10-01-2025,19:20:20,Bangalore
2071,9056704649,9534940051,273,Local,18-01-2025,06:35:34,Delhi
2072,9074322259,9202675190,716,Local,13-01-2025,12:03:38,Bangalore
2073,9116240243,9984872151,673,Local,28-01-2025,21:59:43,Bangalore
2074,9973513252,9009810863,275,Local,30-01-2025,01:53:26,Delhi
2075,9464901121,9325909913,512,Local,08-01-2025,00:20:37,Hyderabad
2076,9805306551,9193409117,705,Local,06-01-2025,00:51:12,Bangalore
2077,9025100326,9311162570,433,Local,16-01-2025,12:59:48,Bangalore
2078,9755394031,9055364272,691,ISD,16-01-2025,22:47:57,Mumbai
2079,9325861190,9284868881,923,ISD,13-01-2025,23:55:08,Chennai
2080,9910184523,9182638690,167,ISD,02-01-2025,20:29:22,Mumbai
2081,9206525466,9529880073,365,STD,27-01-2025,19:39:02,Bangalore
2082,9882894868,9622703041,492,Local,24-01-2025,21:14:22,Chennai
2083,9961966002,9897176907,666,Local,21-01-2025,06:07:04,Hyderabad
2084,9880135851,9389937105,531,Local,30-01-2025,17:41:29,Mumbai
2085,9051536814,9351694691,636,ISD,17-01-2025,05:14:12,Hyderabad
2086,9815001910,9429009718,484,Local,08-01-2025,08:31:05,Chennai
2087,9802117364,9722233875,280,ISD,26-01-2025,04:49:59,Hyderabad
2088,9771512285,9803453870,602,STD,28-01-2025,16:25:56,Hyderabad
2089,9569019164,9692324249,628,ISD,19-01-2025,01:45:18,Chennai
2090,9712123225,9826204193,506,STD,18-01-2025,05:31:39,Delhi
2091,9842770112,9571704967,63,ISD,12-01-2025,17:04:36,Mumbai
2092,9373437771,9840608559,489,ISD,08-01-2025,09:37:47,Chennai
2093,9387457397,9232310790,680,Local,28-01-2025,20:25:11,Bangalore
2094,9319537901,9107970711,966,STD,01-01-2025,04:44:08,Hyderabad
2095,9624696559,9076989745,172,Local,13-01-2025,08:43:15,Hyderabad
2096,9608047946,9126839247,762,Local,05-01-2025,22:37:48,Delhi
2097,9432349919,9939676280,286,Local,15-01-2025,10:33:11,Hyderabad
2098,9232343145,9649273178,494,ISD,17-01-2025,01:34:32,Hyderabad
2099,9057729925,9730196515,738,ISD,01-01-2025,06:50:15,Delhi
2100,9847840531,9741860375,914,ISD,14-01-2025,08:25:28,Bangalore
2101,9186593198,9954200927,661,Local,28-01-2025,02:22:14,Chennai
2102,9107618929,9082434676,851,ISD,18-01-2025,16:14:35,Chennai
2103,9507175611,9562780156,490,Local,21-01-2025,05:40:51,Delhi
2104,9999452121,9248573025,448,Local,02-01-2025,23:58:34,Mumbai
2105,9659115985,9078647174,231,Local,15-01-2025,04:55:09,Hyderabad
2106,9223364141,9424584520,25,Local,14-01-2025,00:04:49,Hyderabad
2107,9385071625,9786495908,587,Local,20-01-2025,01:38:06,Delhi
2108,9799798907,9195613269,188,ISD,29-01-2025,18:06:59,Hyderabad
2109,9687576771,9699588432,654,Local,29-01-2025,13:07:40,Bangalore
2110,9888718530,9024717632,752,ISD,27-01-2025,13:36:55,Mumbai
2111,9628706728,9686351964,367,ISD,27-01-2025,03:08:48,Delhi
2112,9179644772,9969596192,257,Local,14-01-2025,08:33:44,Bangalore
2113,9373057996,9893758209,333,Local,21-01-2025,00:51:49,Delhi
2114,9059066992,9375690116,711,Local,29-01-2025,16:50:23,Chennai
2115,9020001153,9386030780,964,ISD,26-01-2025,21:16:50,Bangalore
2116,9030764835,9052440680,691,Local,05-01-2025,06:57:57,Chennai
2117,9361530854,9420978186,756,ISD,31-01-2025,12:58:29,Bangalore
2118,9979413804,9864619885,259,ISD,03-01-2025,20:41:36,Delhi
2119,9933590605,9899712410,277,STD,19-01-2025,03:33:40,Mumbai
2120,9915751047,9676349117,163,ISD,26-01-2025,23:24:40,Mumbai
2121,9523741048,9907311899,787,Local,27-01-2025,06:14:22,Chennai
2122,9519320788,9695227129,343,Local,04-01-2025,18:59:32,Delhi
2123,9935766380,9628807941,755,STD,31-01-2025,21:06:44,Bangalore
2124,9753890254,9213724816,419,ISD,12-01-2025,01:19:58,Delhi
2125,9955378389,9575563892,58,ISD,26-01-2025,15:26:11,Hyderabad
2126,9320061158,9709865758,417,STD,25-01-2025,02:32:06,Hyderabad
2127,9642136239,9178248549,607,ISD,31-01-2025,00:02:00,Delhi
2128,9952087060,9293713968,515,ISD,01-01-2025,10:38:59,Hyderabad
2129,9601629753,9489666229,760,Local,04-01-2025,23:45:37,Chennai
2130,9590524088,9618199509,885,STD,03-01-2025,16:54:58,Mumbai
2131,9644488452,9103532285,172,Local,06-01-2025,12:26:58,Mumbai
2132,9339895990,9628151568,824,Local,15-01-2025,10:08:24,Mumbai
2133,9003980515,9966931713,82,STD,30-01-2025,13:14:01,Bangalore
2134,9620905876,9715885056,549,Local,11-01-2025,18:15:27,Hyderabad
2135,9179550519,9624724454,771,ISD,27-01-2025,04:09:43,Chennai
2136,9344974597,9423454388,107,STD,05-01-2025,18:33:27,Mumbai
2137,9473740435,9865102260,217,ISD,13-01-2025,19:23:24,Mumbai
2138,9208483333,9290084265,82,ISD,17-01-2025,05:20:56,Hyderabad
2139,9644715765,9637567850,145,ISD,29-01-2025,22:40:18,Bangalore
2140,9927080416,9550365421,932,ISD,07-01-2025,19:05:18,Mumbai
2141,9072649780,9437628170,677,STD,17-01-2025,13:27:02,Delhi
2142,9792394302,9658370309,292,ISD,24-01-2025,00:26:10,Hyderabad
2143,9328358641,9360443140,872,STD,21-01-2025,21:17:44,Chennai
2144,9574628995,9329206165,254,Local,04-01-2025,01:56:47,Bangalore
2145,9502109953,9364381246,631,STD,24-01-2025,18:11:07,Chennai
2146,9308509146,9914377751,770,Local,26-01-2025,00:13:37,Bangalore
2147,9287884364,9013011130,233,STD,06-01-2025,08:18:54,Mumbai
2148,9982205757,9131325004,150,Local,02-01-2025,03:40:29,Mumbai
2149,9445813500,9389223624,88,ISD,14-01-2025,04:11:11,Bangalore
2150,9239405381,9776326501,807,ISD,21-01-2025,21:35:33,Delhi
2151,9121888314,9600625377,972,STD,22-01-2025,22:32:00,Bangalore
2152,9919647147,9381548056,60,STD,02-01-2025,10:30:44,Hyderabad
2153,9238441476,9925076764,240,ISD,14-01-2025,09:45:30,Chennai
2154,9034966837,9827929340,917,ISD,29-01-2025,16:08:02,Mumbai
2155,9978207934,9388101878,227,Local,14-01-2025,09:45:46,Hyderabad
2156,9825926174,9937432818,39,Local,05-01-2025,13:28:41,Mumbai
2157,9843776780,9576468153,932,ISD,21-01-2025,07:23:00,Mumbai
2158,9332824399,9656941667,692,Local,23-01-2025,13:00:08,Hyderabad
2159,9986289386,9711641601,324,STD,07-01-2025,07:51:04,Hyderabad
2160,9677961485,9787199200,680,ISD,17-01-2025,16:42:06,Bangalore
2161,9474589903,9032239855,207,Local,16-01-2025,00:20:52,Bangalore
2162,9884353325,9479551367,835,ISD,23-01-2025,17:38:24,Bangalore
2163,9881617179,9755423087,203,STD,31-01-2025,16:03:16,Bangalore
2164,9035955983,9541125208,628,ISD,14-01-2025,17:45:31,Delhi
2165,9165265488,9891578080,631,Local,27-01-2025,01:36:37,Bangalore
2166,9246179075,9647442371,336,ISD,13-01-2025,05:42:17,Chennai
2167,9794748041,9369538097,538,ISD,19-01-2025,22:21:58,Chennai
2168,9960710283,9663303492,215,STD,01-01-2025,21:45:30,Mumbai
2169,9830284172,9718166413,10,Local,15-01-2025,03:02:34,Bangalore
2170,9985004218,9963800121,334,Local,12-01-2025,00:40:56,Hyderabad
2171,9606443011,9110178517,471,ISD,23-01-2025,05:21:15,Delhi
2172,9462607320,9411046795,593,STD,10-01-2025,21:59:17,Delhi
2173,9515312657,9245531364,222,STD,10-01-2025,23:26:54,Chennai
2174,9953305683,9209834657,217,Local,02-01-2025,10:03:03,Delhi
2175,9165079315,9192453912,846,STD,11-01-2025,00:27:12,Delhi
2176,9611798216,9257370727,83,STD,03-01-2025,20:15:16,Chennai
2177,9875240436,9918400441,223,Local,11-01-2025,23:43:01,Hyderabad
2178,9075150619,9294568221,969,ISD,06-01-2025,23:41:59,Mumbai
2179,9805591757,9154665954,826,Local,20-01-2025,00:11:25,Hyderabad
2180,9713331009,9975907645,755,STD,16-01-2025,03:42:42,Bangalore
2181,9809452395,9415285347,201,STD,21-01-2025,22:53:44,Bangalore
2182,9964284548,9241883675,305,STD,15-01-2025,22:31:53,Chennai
2183,9153923693,9915117563,726,STD,22-01-2025,20:19:31,Mumbai
2184,9620483593,9339766835,209,Local,31-01-2025,21:14:01,Mumbai
2185,9281237324,9279104187,877,STD,08-01-2025,04:01:36,Hyderabad
2186,9996938145,9336454388,707,Local,28-01-2025,03:45:51,Chennai
2187,9550141374,9531940249,382,Local,03-01-2025,10:31:32,Mumbai
